,ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
347,9998639,HY188809,03/17/2015 09:12:00 PM,015XX E 65TH PL,051A,ASSAULT,AGGRAVATED: HANDGUN,RESIDENCE,False,False,321,3,5,42,04A,1187605.0,1861872.0,2015,02/10/2018 03:50:01 PM,41.776069775,-87.587800142,"(41.776069775, -87.587800142)"
348,9998640,HY188823,03/17/2015 09:30:00 PM,042XX W WILCOX ST,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,RESIDENCE PORCH/HALLWAY,True,False,1115,11,28,26,04B,1148119.0,1898998.0,2015,02/10/2018 03:50:01 PM,41.878796866,-87.731600482,"(41.878796866, -87.731600482)"
349,9998641,HY188834,03/18/2015 12:42:00 AM,068XX N CLARK ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,True,False,2424,24,49,1,15,1163670.0,1945340.0,2015,02/10/2018 03:50:01 PM,42.005648432,-87.673189721,"(42.005648432, -87.673189721)"
350,9998644,HY188824,03/18/2015 12:20:00 AM,020XX W JACKSON BLVD,0460,BATTERY,SIMPLE,STREET,False,False,1225,12,2,28,08B,1162969.0,1898628.0,2015,02/10/2018 03:50:01 PM,41.877482909,-87.67708444600001,"(41.877482909, -87.677084446)"
351,9998645,HY188769,03/17/2015 08:15:00 PM,025XX W AUGUSTA BLVD,0820,THEFT,$500 AND UNDER,RESIDENCE,False,False,1211,12,1,24,06,1159251.0,1906566.0,2015,02/10/2018 03:50:01 PM,41.899342684000004,-87.69051761200001,"(41.899342684, -87.690517612)"
352,9998647,HY188865,03/18/2015 03:24:00 AM,008XX W 65TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,True,True,723,7,20,68,14,1171982.0,1861754.0,2015,02/10/2018 03:50:01 PM,41.776103358,-87.64507596700001,"(41.776103358, -87.645075967)"
353,9998650,HY188839,03/18/2015 12:45:00 AM,040XX W FULLERTON AVE,0460,BATTERY,SIMPLE,STREET,False,False,2525,25,31,20,08B,1148866.0,1915646.0,2015,02/10/2018 03:50:01 PM,41.924466278000004,-87.728426587,"(41.924466278, -87.728426587)"
354,9998651,HY188877,03/18/2015 03:15:00 AM,0000X W 71ST ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,731,7,6,69,08B,1176970.0,1857910.0,2015,02/10/2018 03:50:01 PM,41.765444001,-87.62690618100001,"(41.765444001, -87.626906181)"
355,9998652,HY188863,03/18/2015 02:30:00 AM,076XX S HOYNE AVE,0810,THEFT,OVER $500,RESIDENCE,False,True,611,6,18,71,06,1163686.0,1854076.0,2015,02/10/2018 03:50:01 PM,41.755212027,-87.675703734,"(41.755212027, -87.675703734)"
356,9998653,HY188845,03/18/2015 01:11:00 AM,100XX S WALLACE ST,1020,ARSON,BY FIRE,RESIDENCE-GARAGE,False,False,2232,22,9,73,09,1174071.0,1838354.0,2015,02/10/2018 03:50:01 PM,41.711844618,-87.638110932,"(41.711844618, -87.638110932)"
357,9998654,HY188843,03/18/2015 01:20:00 AM,016XX W 95TH ST,0860,THEFT,RETAIL THEFT,DRUG STORE,False,False,2213,22,21,73,06,1166985.0,1841705.0,2015,02/10/2018 03:50:01 PM,41.721194359,-87.66396636799999,"(41.721194359, -87.663966368)"
358,9998656,HY188883,03/18/2015 03:49:00 AM,011XX W 112TH ST,0560,ASSAULT,SIMPLE,RESIDENCE,False,True,2234,22,34,75,08A,1170771.0,1830528.0,2015,02/10/2018 03:50:01 PM,41.690441333,-87.650423664,"(41.690441333, -87.650423664)"
359,9998657,HY188888,03/17/2015 07:05:00 PM,011XX W DRUMMOND PL,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1932,19,32,7,14,1168237.0,1917754.0,2015,02/10/2018 03:50:01 PM,41.929853701999996,-87.657188331,"(41.929853702, -87.657188331)"
360,9998658,HY188879,03/18/2015 04:25:00 AM,026XX N LECLAIRE AVE,0460,BATTERY,SIMPLE,APARTMENT,False,False,2521,25,31,19,08B,1141931.0,1917267.0,2015,02/10/2018 03:50:01 PM,41.929045887,-87.75386877,"(41.929045887, -87.75386877)"
361,9998659,HY188862,03/18/2015 02:57:00 AM,042XX S WENTWORTH AVE,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,PARKING LOT/GARAGE(NON.RESID.),False,False,925,9,3,37,04B,1175638.0,1876724.0,2015,02/10/2018 03:50:01 PM,41.817101454,-87.631225183,"(41.817101454, -87.631225183)"
362,9998660,HY188876,03/18/2015 03:58:00 AM,022XX W LELAND AVE,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,VEHICLE NON-COMMERCIAL,True,False,1911,19,47,4,18,1160288.0,1931163.0,2015,02/10/2018 03:50:01 PM,41.966817069,-87.686026615,"(41.966817069, -87.686026615)"
363,9998661,HY188892,03/17/2015 10:00:00 PM,013XX N OAKLEY BLVD,0820,THEFT,$500 AND UNDER,SPORTS ARENA/STADIUM,False,False,1424,14,1,24,06,1160831.0,1908830.0,2015,02/10/2018 03:50:01 PM,41.905522646,-87.684651415,"(41.905522646, -87.684651415)"
364,9998662,HY188060,03/16/2015 10:00:00 PM,022XX N MOBILE AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,True,False,2512,25,29,19,26,1134042.0,1914306.0,2015,02/10/2018 03:50:01 PM,41.921063200000006,-87.782928705,"(41.9210632, -87.782928705)"
365,9998663,HY188893,03/17/2015 10:15:00 PM,013XX W WRIGHTWOOD AVE,0810,THEFT,OVER $500,STREET,False,False,1932,19,32,7,06,1166620.0,1917377.0,2015,02/10/2018 03:50:01 PM,41.928854031,-87.66314117700001,"(41.928854031, -87.663141177)"
366,9998664,HY188898,03/17/2015 11:00:00 PM,050XX N CENTRAL PARK AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1712,17,39,14,14,1151480.0,1933096.0,2015,02/10/2018 03:50:01 PM,41.972299381,-87.718361515,"(41.972299381, -87.718361515)"
367,9998666,HY188528,03/17/2015 06:30:00 PM,056XX W WASHINGTON BLVD,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,1513,15,29,25,14,1138461.0,1900176.0,2015,02/10/2018 03:50:01 PM,41.882209791,-87.76703474,"(41.882209791, -87.76703474)"
368,9998667,HY188896,03/17/2015 03:00:00 PM,012XX S CENTRAL PARK AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,False,1021,10,24,29,26,1152576.0,1893880.0,2015,02/10/2018 03:50:01 PM,41.864665597,-87.715370416,"(41.864665597, -87.715370416)"
369,9999378,HY133523,01/29/2015 09:59:28 PM,010XX N PARKSIDE AVE,2022,NARCOTICS,POSS: COCAINE,APARTMENT,True,False,1511,15,29,25,18,1138493.0,1906420.0,2015,02/10/2018 03:50:01 PM,41.899343535999996,-87.76676584100001,"(41.899343536, -87.766765841)"
370,9998668,HY183851,03/14/2015 11:00:00 AM,061XX S GREENWOOD AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,STREET,False,False,314,3,20,42,11,1184387.0,1864589.0,2015,02/10/2018 03:50:01 PM,41.783601411999996,-87.599511926,"(41.783601412, -87.599511926)"
371,9998670,HY188040,03/17/2015 10:30:00 AM,050XX S KEELER AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,False,815,8,23,57,05,1149214.0,1870947.0,2015,02/10/2018 03:50:01 PM,41.801800099,-87.72830536200001,"(41.801800099, -87.728305362)"
372,9998671,HY188085,03/17/2015 11:30:00 AM,050XX S KEELER AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,False,815,8,23,57,05,1149215.0,1870914.0,2015,02/10/2018 03:50:01 PM,41.801709521999996,-87.72830254700001,"(41.801709522, -87.728302547)"
373,9998672,HY188594,03/17/2015 07:06:00 PM,027XX W NELSON ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1411,14,1,21,14,1157564.0,1920155.0,2015,08/17/2015 03:03:40 PM,41.936666476999996,-87.696343221,"(41.936666477, -87.696343221)"
374,9998673,HY188915,03/17/2015 06:30:00 PM,049XX N CENTRAL PARK AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1712,17,39,14,14,1151492.0,1932669.0,2015,02/10/2018 03:50:01 PM,41.97112743,-87.71832866,"(41.97112743, -87.71832866)"
375,9998676,HY188094,03/17/2015 01:07:00 PM,023XX E 70TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,331,3,5,43,14,1193142.0,1859004.0,2015,08/17/2015 03:03:40 PM,41.768066261,-87.567595915,"(41.768066261, -87.567595915)"
376,9998677,HY188001,03/17/2015 12:15:00 PM,015XX E 68TH ST,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),False,False,332,3,5,43,06,1187806.0,1860210.0,2015,08/17/2015 03:03:40 PM,41.771504324,-87.587116169,"(41.771504324, -87.587116169)"
377,9998680,HY188716,03/17/2015 09:38:00 PM,066XX S ELLIS AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,321,3,5,42,08B,1184031.0,1861161.0,2015,02/10/2018 03:50:01 PM,41.774203002,-87.60092417700001,"(41.774203002, -87.600924177)"
378,9998681,HY188904,03/17/2015 10:20:00 PM,004XX W EUGENIE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1813,18,43,7,14,1173094.0,1911603.0,2015,08/17/2015 03:03:40 PM,41.912868594,-87.639523169,"(41.912868594, -87.639523169)"
379,9998682,HY186602,03/10/2015 08:00:00 AM,002XX E ILLINOIS ST,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,False,False,1834,18,42,8,05,1178196.0,1903671.0,2015,02/10/2018 03:50:01 PM,41.890988065,-87.62102183299999,"(41.890988065, -87.621021833)"
380,9998684,HY188918,03/17/2015 10:00:00 PM,029XX W FILLMORE ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENTIAL YARD (FRONT/BACK),False,False,1135,11,28,29,07,1157059.0,1895238.0,2015,02/10/2018 03:50:01 PM,41.868302359,-87.69887642299999,"(41.868302359, -87.698876423)"
381,9998688,HY188920,03/15/2015 07:00:00 PM,012XX E 71ST PL,1310,CRIMINAL DAMAGE,TO PROPERTY,STREET,False,False,324,3,5,69,14,1185673.0,1857852.0,2015,02/10/2018 03:50:01 PM,41.765084275999996,-87.595009115,"(41.765084276, -87.595009115)"
382,9998690,HY186780,03/16/2015 01:40:00 PM,025XX N CLARK ST,0850,THEFT,ATTEMPT THEFT,CONVENIENCE STORE,False,False,1935,19,43,7,06,1172399.0,1917109.0,2015,02/10/2018 03:50:01 PM,41.927992712,-87.641913321,"(41.927992712, -87.641913321)"
383,9998691,HY188889,03/17/2015 04:30:00 PM,009XX W MONTANA ST,0810,THEFT,OVER $500,STREET,False,False,1932,19,43,7,06,1169883.0,1916502.0,2015,02/10/2018 03:50:01 PM,41.926382376,-87.65117636,"(41.926382376, -87.65117636)"
384,9998693,HY187884,03/16/2015 05:00:00 PM,029XX N BURLING ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1934,19,44,6,14,1170771.0,1919595.0,2015,02/10/2018 03:50:01 PM,41.934850275,-87.64782252799999,"(41.934850275, -87.647822528)"
385,9998706,HY188919,03/18/2015 03:00:00 AM,050XX W PENSACOLA AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,1624,16,45,15,14,1142208.0,1928458.0,2015,02/10/2018 03:50:01 PM,41.9597499,-87.752572239,"(41.9597499, -87.752572239)"
386,9998709,HY188931,03/17/2015 09:30:00 PM,017XX N ORLEANS ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1814,18,43,7,14,1173659.0,1911814.0,2015,02/10/2018 03:50:01 PM,41.913435028,-87.637441226,"(41.913435028, -87.637441226)"
387,9998710,HY188912,08/01/2014 09:00:00 AM,013XX W GREENLEAF AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,2423,24,49,1,11,1166127.0,1947081.0,2014,02/10/2018 03:50:01 PM,42.010373423000004,-87.664100152,"(42.010373423, -87.664100152)"
388,9998711,HY188909,03/18/2015 02:30:00 AM,020XX W 17TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1234,12,25,31,14,1163092.0,1891727.0,2015,02/10/2018 03:50:01 PM,41.858543355,-87.676826606,"(41.858543355, -87.676826606)"
389,9998714,HY188926,03/17/2015 10:00:00 PM,051XX S LAMON AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,False,False,814,8,23,56,05,1144563.0,1870075.0,2015,02/10/2018 03:50:01 PM,41.799495764,-87.745384535,"(41.799495764, -87.745384535)"
390,9998717,HY188906,03/17/2015 09:00:00 PM,003XX W WISCONSIN ST,0820,THEFT,$500 AND UNDER,STREET,False,False,1814,18,43,7,06,1173525.0,1912939.0,2015,02/10/2018 03:50:01 PM,41.916525062,-87.637899996,"(41.916525062, -87.637899996)"
391,9998719,HY187914,03/12/2015 12:45:00 PM,011XX W WILSON AVE,0820,THEFT,$500 AND UNDER,"SCHOOL, PUBLIC, BUILDING",True,False,1913,19,46,3,06,1167612.0,1930696.0,2015,02/10/2018 03:50:01 PM,41.96538061,-87.659110921,"(41.96538061, -87.659110921)"
392,9998723,HY188905,03/16/2015 11:00:00 PM,028XX W MONROE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1124,11,2,27,14,1157510.0,1899561.0,2015,02/10/2018 03:50:01 PM,41.880155941,-87.697103065,"(41.880155941, -87.697103065)"
393,9998726,HY188930,03/16/2015 06:00:00 PM,016XX E 56TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,235,2,5,41,07,1188348.0,1868196.0,2015,02/10/2018 03:50:01 PM,41.79340561,-87.58487459999999,"(41.79340561, -87.5848746)"
394,9998730,HY188682,03/17/2015 08:15:00 PM,028XX W CONGRESS PKWY,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1135,11,2,27,08B,1157535.0,1897644.0,2015,02/10/2018 03:50:01 PM,41.874894997,-87.69706345,"(41.874894997, -87.69706345)"
395,9998744,HY188938,03/18/2015 07:45:00 AM,038XX W WILSON AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1723,17,39,14,14,1149794.0,1930290.0,2015,02/10/2018 03:50:01 PM,41.964632569,-87.72463458,"(41.964632569, -87.72463458)"
396,9998954,HY189000,03/18/2015 12:15:00 AM,015XX N MILWAUKEE AVE,0620,BURGLARY,UNLAWFUL ENTRY,OTHER,False,False,1424,14,1,24,05,1163445.0,1910048.0,2015,02/10/2018 03:50:01 PM,41.908810281,-87.675014984,"(41.908810281, -87.675014984)"
397,9998749,HY180631,03/11/2015 06:26:00 PM,0000X W TERMINAL ST,2850,PUBLIC PEACE VIOLATION,BOMB THREAT,AIRPORT TERMINAL UPPER LEVEL - NON-SECURE AREA,False,False,1655,16,41,76,26,1104700.0,1933741.0,2015,02/10/2018 03:50:01 PM,41.974861952,-87.89037215100001,"(41.974861952, -87.890372151)"
398,9998772,HY188939,03/18/2015 05:00:00 AM,014XX S JEFFERSON ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,WAREHOUSE,True,False,124,1,2,28,18,1172551.0,1893526.0,2015,02/10/2018 03:50:01 PM,41.863276227,-87.64205300200001,"(41.863276227, -87.642053002)"
399,9998773,HY175198,01/01/2014 12:00:00 AM,052XX S WABASH AVE,1562,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,RESIDENCE,False,True,225,2,3,40,17,1177605.0,1870225.0,2014,02/10/2018 03:50:01 PM,41.799223285,-87.62420646700001,"(41.799223285, -87.624206467)"
400,9998775,HY188945,03/17/2015 07:00:00 PM,072XX S EBERHART AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,323,3,6,69,06,1180831.0,1857081.0,2015,02/10/2018 03:50:01 PM,41.763081252,-87.61277996700001,"(41.763081252, -87.612779967)"
401,9998782,HY188928,03/18/2015 07:00:00 AM,038XX W 60TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,True,False,823,8,13,65,07,1151880.0,1864546.0,2015,02/10/2018 03:50:01 PM,41.784182887,-87.71869581799999,"(41.784182887, -87.718695818)"
402,9998783,HY182389,03/12/2015 02:30:00 PM,030XX W CORTLAND ST,0820,THEFT,$500 AND UNDER,STREET,False,False,1421,14,26,22,06,1155826.0,1912467.0,2015,02/10/2018 03:50:01 PM,41.915605269000004,-87.702938331,"(41.915605269, -87.702938331)"
403,9998797,HY188950,03/15/2015 05:00:00 PM,025XX N CAMPBELL AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,1431,14,35,22,06,1159269.0,1916733.0,2015,02/10/2018 03:50:01 PM,41.927241341999995,-87.69017146600001,"(41.927241342, -87.690171466)"
404,9998800,HY188942,03/17/2015 10:00:00 PM,087XX S JUSTINE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,2221,22,21,71,14,1167530.0,1846734.0,2015,02/10/2018 03:50:01 PM,41.734983043,-87.66182644,"(41.734983043, -87.66182644)"
405,9998801,HY188943,03/17/2015 09:00:00 PM,031XX W MOFFAT ST,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,False,False,1421,14,26,22,05,1155057.0,1912128.0,2015,02/10/2018 03:50:01 PM,41.914690501,-87.70577269700001,"(41.914690501, -87.705772697)"
406,9998817,HY188089,03/17/2015 01:35:00 PM,021XX W POTOMAC AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,1424,14,32,24,14,1161824.0,1908624.0,2015,02/10/2018 03:50:01 PM,41.904936703000004,-87.681009546,"(41.904936703, -87.681009546)"
407,9998822,HY188870,03/18/2015 03:24:00 AM,0000X W DIVISION ST,0460,BATTERY,SIMPLE,SIDEWALK,False,False,1824,18,42,8,08B,1175961.0,1908371.0,2015,02/10/2018 03:50:01 PM,41.903935719,-87.62908809999999,"(41.903935719, -87.6290881)"
408,9998834,HY188688,03/17/2015 09:09:00 PM,039XX W ARMITAGE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,SIDEWALK,True,False,2535,25,30,20,14,1149574.0,1912994.0,2015,02/10/2018 03:50:01 PM,41.917175212,-87.725894098,"(41.917175212, -87.725894098)"
409,9998875,HY188977,03/18/2015 07:57:00 AM,067XX S DAMEN AVE,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,SIDEWALK,False,False,726,7,15,67,15,1164183.0,1860143.0,2015,02/10/2018 03:50:01 PM,41.771850281999996,-87.673711855,"(41.771850282, -87.673711855)"
410,9998881,HY188955,03/18/2015 07:35:00 AM,061XX S SPRINGFIELD AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,True,False,823,8,13,65,07,1151430.0,1863426.0,2015,02/10/2018 03:50:01 PM,41.781118248,-87.720374984,"(41.781118248, -87.720374984)"
411,9998889,HY189002,09/20/2014 12:00:00 AM,022XX N LOREL AVE,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,False,True,2515,25,37,19,20,1140352.0,1914363.0,2014,02/10/2018 03:50:01 PM,41.921106139,-87.759742565,"(41.921106139, -87.759742565)"
412,9998917,HY126224,01/23/2015 11:22:00 PM,001XX N KARLOV AVE,1822,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,STREET,True,False,1114,11,28,26,18,1149045.0,1900312.0,2015,02/10/2018 03:50:01 PM,41.882384764,-87.728166338,"(41.882384764, -87.728166338)"
413,9998918,HY184019,02/22/2015 04:00:00 PM,015XX S INDIANA AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,132,1,2,33,11,1177904.0,1893030.0,2015,02/10/2018 03:50:01 PM,41.861795213,-87.622417878,"(41.861795213, -87.622417878)"
